20449	98.101	data/compound/structure/20449.sdf
20450	214.176	data/compound/structure/20450.sdf
20453	327.519	data/compound/structure/20453.sdf
20458	409.914	data/compound/structure/20458.sdf
20462	214.653	data/compound/structure/20462.sdf
20465	115.132	data/compound/structure/20465.sdf
20479	101.94	data/compound/structure/20479.sdf
20480	152.164	data/compound/structure/20480.sdf
20485	336.435	data/compound/structure/20485.sdf
20498	146.186	data/compound/structure/20498.sdf
20501	182.131	data/compound/structure/20501.sdf
20507	194.186	data/compound/structure/20507.sdf
20508	128.215	data/compound/structure/20508.sdf
20510	270.24	data/compound/structure/20510.sdf
20512	364.702	data/compound/structure/20512.sdf
20515	202.642	data/compound/structure/20515.sdf
20523	296.37	data/compound/structure/20523.sdf
20528	267.284	data/compound/structure/20528.sdf
20529	378.275	data/compound/structure/20529.sdf
20537	234.342	data/compound/structure/20537.sdf
20541	405.407	data/compound/structure/20541.sdf
20560	99.133	data/compound/structure/20560.sdf
20561	370.877	data/compound/structure/20561.sdf
20570	315.622	data/compound/structure/20570.sdf
20573	629.747	data/compound/structure/20573.sdf
20576	125.215	data/compound/structure/20576.sdf
20582	186.258	data/compound/structure/20582.sdf
20597	134.149	data/compound/structure/20597.sdf
20601	249.273	data/compound/structure/20601.sdf
20604	452.345	data/compound/structure/20604.sdf
20605	371.433	data/compound/structure/20605.sdf
20606	264.207	data/compound/structure/20606.sdf
20607	183.295	data/compound/structure/20607.sdf
20617	241.893	data/compound/structure/20617.sdf
20620	170.592	data/compound/structure/20620.sdf
20627	214.224	data/compound/structure/20627.sdf
20628	324.384	data/compound/structure/20628.sdf
20634	260.465	data/compound/structure/20634.sdf
20647	144.039	data/compound/structure/20647.sdf
20653	130.187	data/compound/structure/20653.sdf
20654	232.411	data/compound/structure/20654.sdf
20663	364.786	data/compound/structure/20663.sdf
20666	147.236	data/compound/structure/20666.sdf
20679	100.121	data/compound/structure/20679.sdf
20685	346.493	data/compound/structure/20685.sdf
20686	108.144	data/compound/structure/20686.sdf
20692	204.237	data/compound/structure/20692.sdf
20699	248.343	data/compound/structure/20699.sdf
20710	305.374	data/compound/structure/20710.sdf
20713	126.199	data/compound/structure/20713.sdf
20716	254.67	data/compound/structure/20716.sdf
20730	280.326	data/compound/structure/20730.sdf
20740	218.384	data/compound/structure/20740.sdf
20755	168.236	data/compound/structure/20755.sdf
20759	150.177	data/compound/structure/20759.sdf
20764	370.496	data/compound/structure/20764.sdf
20770	262.14	data/compound/structure/20770.sdf
20784	295.382	data/compound/structure/20784.sdf
20790	211.297	data/compound/structure/20790.sdf
20791	125.556	data/compound/structure/20791.sdf
20792	89.098	data/compound/structure/20792.sdf
20794	171.24	data/compound/structure/20794.sdf
20807	242.059	data/compound/structure/20807.sdf
20811	144.262	data/compound/structure/20811.sdf
20819	392.171	data/compound/structure/20819.sdf
20820	234.273	data/compound/structure/20820.sdf
20822	423.739	data/compound/structure/20822.sdf
20827	154.991	data/compound/structure/20827.sdf
20845	156.225	data/compound/structure/20845.sdf
20855	177.324	data/compound/structure/20855.sdf
20856	284.399	data/compound/structure/20856.sdf
20863	253.774	data/compound/structure/20863.sdf
20867	262.138	data/compound/structure/20867.sdf
20869	270.721	data/compound/structure/20869.sdf
20877	227.696	data/compound/structure/20877.sdf
20887	198.31	data/compound/structure/20887.sdf
20890	143.194	data/compound/structure/20890.sdf
20894	157.221	data/compound/structure/20894.sdf
20895	207.706	data/compound/structure/20895.sdf
20910	135.004	data/compound/structure/20910.sdf
20913	67.091	data/compound/structure/20913.sdf
20916	321.075	data/compound/structure/20916.sdf
20921	191.186	data/compound/structure/20921.sdf
20930	100.161	data/compound/structure/20930.sdf
20939	189.987	data/compound/structure/20939.sdf
20941	249.402	data/compound/structure/20941.sdf
20943	366.45	data/compound/structure/20943.sdf
20944	614.192	data/compound/structure/20944.sdf
20959	154.253	data/compound/structure/20959.sdf
20961	218.3	data/compound/structure/20961.sdf
20964	276.878	data/compound/structure/20964.sdf
20966	369.373	data/compound/structure/20966.sdf
20970	106.201	data/compound/structure/20970.sdf
20972	228.424	data/compound/structure/20972.sdf
21026	153.137	data/compound/structure/21026.sdf
21028	178.231	data/compound/structure/21028.sdf
21030	148.249	data/compound/structure/21030.sdf
21032	256.323	data/compound/structure/21032.sdf
21086	330.856	data/compound/structure/21086.sdf
21094	212.677	data/compound/structure/21094.sdf
21097	135.635	data/compound/structure/21097.sdf
21100	197.234	data/compound/structure/21100.sdf
21105	195.35	data/compound/structure/21105.sdf
21106	244.265	data/compound/structure/21106.sdf
21123	119.12	data/compound/structure/21123.sdf
21124	258.705	data/compound/structure/21124.sdf
21125	258.705	data/compound/structure/21125.sdf
21126	223.097	data/compound/structure/21126.sdf
21135	155.241	data/compound/structure/21135.sdf
21137	538.688	data/compound/structure/21137.sdf
21150	128.219	data/compound/structure/21150.sdf
21151	142.246	data/compound/structure/21151.sdf
21160	473.526	data/compound/structure/21160.sdf
21164	222.372	data/compound/structure/21164.sdf
21166	270.757	data/compound/structure/21166.sdf
21185	316.441	data/compound/structure/21185.sdf
21195	449.946	data/compound/structure/21195.sdf
21196	333.874	data/compound/structure/21196.sdf
21201	369.395	data/compound/structure/21201.sdf
21206	256.43	data/compound/structure/21206.sdf
21209	142.586	data/compound/structure/21209.sdf
21217	232.327	data/compound/structure/21217.sdf
21218	404.164	data/compound/structure/21218.sdf
21237	294.314	data/compound/structure/21237.sdf
21238	888.933	data/compound/structure/21238.sdf
21239	376.811	data/compound/structure/21239.sdf
21244	112.172	data/compound/structure/21244.sdf
21248	738.483	data/compound/structure/21248.sdf
21254	384.209	data/compound/structure/21254.sdf
21256	271.148	data/compound/structure/21256.sdf
21268	178.187	data/compound/structure/21268.sdf
21277	229.909	data/compound/structure/21277.sdf
21286	193.674	data/compound/structure/21286.sdf
21288	136.154	data/compound/structure/21288.sdf
21301	318.845	data/compound/structure/21301.sdf
21311	182.227	data/compound/structure/21311.sdf
21322	195.174	data/compound/structure/21322.sdf
21332	162.212	data/compound/structure/21332.sdf
21336	203.197	data/compound/structure/21336.sdf
21337	345.136	data/compound/structure/21337.sdf
21358	274.33	data/compound/structure/21358.sdf
21378	102.157	data/compound/structure/21378.sdf
21385	224.041	data/compound/structure/21385.sdf
21386	258.483	data/compound/structure/21386.sdf
21389	348.41	data/compound/structure/21389.sdf
21392	320.449	data/compound/structure/21392.sdf
21393	297.867	data/compound/structure/21393.sdf
21395	206.245	data/compound/structure/21395.sdf
21402	240.262	data/compound/structure/21402.sdf
21409	307.818	data/compound/structure/21409.sdf
21411	201.686	data/compound/structure/21411.sdf
21414	298.555	data/compound/structure/21414.sdf
21419	239.095	data/compound/structure/21419.sdf
21426	813.241	data/compound/structure/21426.sdf
21427	393.451	data/compound/structure/21427.sdf
21440	269.256	data/compound/structure/21440.sdf
21455	209.32	data/compound/structure/21455.sdf
21456	161.201	data/compound/structure/21456.sdf
21464	275.416	data/compound/structure/21464.sdf
21485	248.147	data/compound/structure/21485.sdf
21515	329.414	data/compound/structure/21515.sdf
21519	556.475	data/compound/structure/21519.sdf
21544	287.103	data/compound/structure/21544.sdf
21554	196.162	data/compound/structure/21554.sdf
21575	181.147	data/compound/structure/21575.sdf
21600	156.185	data/compound/structure/21600.sdf
21605	184.202	data/compound/structure/21605.sdf
21607	292.914	data/compound/structure/21607.sdf
21641	171.624	data/compound/structure/21641.sdf
21642	179.057	data/compound/structure/21642.sdf
21643	129.547	data/compound/structure/21643.sdf
21645	69.488	data/compound/structure/21645.sdf
21653	1461.408	data/compound/structure/21653.sdf
21689	389.925	data/compound/structure/21689.sdf
21717	206.285	data/compound/structure/21717.sdf
21754	242.14	data/compound/structure/21754.sdf
21771	329.912	data/compound/structure/21771.sdf
21774	223.272	data/compound/structure/21774.sdf
21780	215.256	data/compound/structure/21780.sdf
21781	230.308	data/compound/structure/21781.sdf
21798	270.288	data/compound/structure/21798.sdf
21800	504.595	data/compound/structure/21800.sdf
21808	276.343	data/compound/structure/21808.sdf
21821	327.768	data/compound/structure/21821.sdf
21828	120.228	data/compound/structure/21828.sdf
21831	208.337	data/compound/structure/21831.sdf
21832	182.351	data/compound/structure/21832.sdf
21834	326.316	data/compound/structure/21834.sdf
21837	250.272	data/compound/structure/21837.sdf
21848	354.49	data/compound/structure/21848.sdf
21864	270.311	data/compound/structure/21864.sdf
21866	190.199	data/compound/structure/21866.sdf
21869	174.24	data/compound/structure/21869.sdf
21872	140.182	data/compound/structure/21872.sdf
21877	465.439	data/compound/structure/21877.sdf
21928	191.527	data/compound/structure/21928.sdf
21932	319.801	data/compound/structure/21932.sdf
21936	232.064	data/compound/structure/21936.sdf
21940	162.152	data/compound/structure/21940.sdf
21941	527.636	data/compound/structure/21941.sdf
21946	864.492	data/compound/structure/21946.sdf
21947	695.902	data/compound/structure/21947.sdf
21948	225.288	data/compound/structure/21948.sdf
21952	481.016	data/compound/structure/21952.sdf
21956	217.224	data/compound/structure/21956.sdf
21961	427.039	data/compound/structure/21961.sdf
21965	280.145	data/compound/structure/21965.sdf
21969	481.974	data/compound/structure/21969.sdf
21975	458.436	data/compound/structure/21975.sdf
21976	546.098	data/compound/structure/21976.sdf
21986	223.624	data/compound/structure/21986.sdf
21992	196.326	data/compound/structure/21992.sdf
21993	224.38	data/compound/structure/21993.sdf
21995	192.306	data/compound/structure/21995.sdf
22000	194.257	data/compound/structure/22000.sdf
22018	254.33	data/compound/structure/22018.sdf
22020	499.699	data/compound/structure/22020.sdf
22049	372.373	data/compound/structure/22049.sdf
22053	133.266	data/compound/structure/22053.sdf
22056	403.903	data/compound/structure/22056.sdf
22111	578.57	data/compound/structure/22111.sdf
22162	327.849	data/compound/structure/22162.sdf
22174	137.182	data/compound/structure/22174.sdf
22179	313.353	data/compound/structure/22179.sdf
22187	165.236	data/compound/structure/22187.sdf
22253	150.13	data/compound/structure/22253.sdf
22265	203.666	data/compound/structure/22265.sdf
22267	309.453	data/compound/structure/22267.sdf
22292	198.153	data/compound/structure/22292.sdf
22308	353.506	data/compound/structure/22308.sdf
22312	352.815	data/compound/structure/22312.sdf
22325	136.238	data/compound/structure/22325.sdf
22331	182.724	data/compound/structure/22331.sdf
22332	134.255	data/compound/structure/22332.sdf
22341	252.139	data/compound/structure/22341.sdf
22345	242.055	data/compound/structure/22345.sdf
22360	215.172	data/compound/structure/22360.sdf
22361	229.199	data/compound/structure/22361.sdf
22370	251.535	data/compound/structure/22370.sdf
22413	230.266	data/compound/structure/22413.sdf
22422	682.204	data/compound/structure/22422.sdf
22442	157.213	data/compound/structure/22442.sdf
22448	129.159	data/compound/structure/22448.sdf
22455	474.594	data/compound/structure/22455.sdf
22472	242.286	data/compound/structure/22472.sdf
22519	193.27	data/compound/structure/22519.sdf
22522	327.563	data/compound/structure/22522.sdf
22524	229.239	data/compound/structure/22524.sdf
22527	472.879	data/compound/structure/22527.sdf
22528	291.819	data/compound/structure/22528.sdf
22529	841.054	data/compound/structure/22529.sdf
22536	321.11	data/compound/structure/22536.sdf
22588	314.629	data/compound/structure/22588.sdf
22731	237.345	data/compound/structure/22731.sdf
22777	242.278	data/compound/structure/22777.sdf
22817	181.238	data/compound/structure/22817.sdf
22828	660.716	data/compound/structure/22828.sdf
22927	902.763	data/compound/structure/22927.sdf
22959	324.617	data/compound/structure/22959.sdf
22991	363.926	data/compound/structure/22991.sdf
23235	206.285	data/compound/structure/23235.sdf
23412	274.202	data/compound/structure/23412.sdf
23541	426.528	data/compound/structure/23541.sdf
23556	134.134	data/compound/structure/23556.sdf
23581	206.241	data/compound/structure/23581.sdf
23632	173.259	data/compound/structure/23632.sdf
23645	310.652	data/compound/structure/23645.sdf
23652	198.394	data/compound/structure/23652.sdf
23719	109.128	data/compound/structure/23719.sdf
23733	272.506	data/compound/structure/23733.sdf
23742	94.117	data/compound/structure/23742.sdf
23792	369.142	data/compound/structure/23792.sdf
23796	281.798	data/compound/structure/23796.sdf
23819	200.29	data/compound/structure/23819.sdf
23825	328.496	data/compound/structure/23825.sdf
23826	155.018	data/compound/structure/23826.sdf
23845	211.261	data/compound/structure/23845.sdf
23846	159.229	data/compound/structure/23846.sdf
23848	314.226	data/compound/structure/23848.sdf
23864	297.841	data/compound/structure/23864.sdf
23869	299.813	data/compound/structure/23869.sdf
23871	339.256	data/compound/structure/23871.sdf
23877	278.683	data/compound/structure/23877.sdf
23878	263.384	data/compound/structure/23878.sdf
23881	667.636	data/compound/structure/23881.sdf
23889	160.257	data/compound/structure/23889.sdf
23890	385.416	data/compound/structure/23890.sdf
23892	360.104	data/compound/structure/23892.sdf
23897	276.38	data/compound/structure/23897.sdf
23899	614.731	data/compound/structure/23899.sdf
23900	570.767	data/compound/structure/23900.sdf
23901	382.911	data/compound/structure/23901.sdf
23902	144.262	data/compound/structure/23902.sdf
23907	224.304	data/compound/structure/23907.sdf
23914	264.328	data/compound/structure/23914.sdf
23927	209.216	data/compound/structure/23927.sdf
23936	92.906	data/compound/structure/23936.sdf
23950	101.07	data/compound/structure/23950.sdf
23951	150.36	data/compound/structure/23951.sdf
23977	117.866	data/compound/structure/23977.sdf
23980	167.259	data/compound/structure/23980.sdf
23990	50.941	data/compound/structure/23990.sdf
23996	210.995	data/compound/structure/23996.sdf
23998	257.095	data/compound/structure/23998.sdf
23999	224.028	data/compound/structure/23999.sdf
24000	117.842	data/compound/structure/24000.sdf
24002	182.259	data/compound/structure/24002.sdf
24018	166.22	data/compound/structure/24018.sdf
24035	246.398	data/compound/structure/24035.sdf
24045	197.662	data/compound/structure/24045.sdf
24048	141.13	data/compound/structure/24048.sdf
24051	166.18	data/compound/structure/24051.sdf
24052	273.804	data/compound/structure/24052.sdf
24055	158.2	data/compound/structure/24055.sdf
24059	300.83	data/compound/structure/24059.sdf
24062	198.646	data/compound/structure/24062.sdf
24063	263.3	data/compound/structure/24063.sdf
24065	354.494	data/compound/structure/24065.sdf
24066	211.221	data/compound/structure/24066.sdf
24081	553.796	data/compound/structure/24081.sdf
24085	271.492	data/compound/structure/24085.sdf
24086	371.453	data/compound/structure/24086.sdf
24087	143.091	data/compound/structure/24087.sdf
24091	382.677	data/compound/structure/24091.sdf
24097	460.667	data/compound/structure/24097.sdf
24101	215.205	data/compound/structure/24101.sdf
24102	183.119	data/compound/structure/24102.sdf
24104	194.102	data/compound/structure/24104.sdf
24105	172.12	data/compound/structure/24105.sdf
24107	312.797	data/compound/structure/24107.sdf
24109	351.396	data/compound/structure/24109.sdf
24112	262.318	data/compound/structure/24112.sdf
24126	275.557	data/compound/structure/24126.sdf
24143	132.206	data/compound/structure/24143.sdf
24145	365.447	data/compound/structure/24145.sdf
24151	142.198	data/compound/structure/24151.sdf
24152	142.246	data/compound/structure/24152.sdf
24154	179.172	data/compound/structure/24154.sdf
24157	296.232	data/compound/structure/24157.sdf
24159	317.898	data/compound/structure/24159.sdf
24160	281.44	data/compound/structure/24160.sdf
24163	275.817	data/compound/structure/24163.sdf
24164	239.359	data/compound/structure/24164.sdf
24170	239.359	data/compound/structure/24170.sdf
24174	342.205	data/compound/structure/24174.sdf
24175	596.082	data/compound/structure/24175.sdf
24177	205.275	data/compound/structure/24177.sdf
24182	236.042	data/compound/structure/24182.sdf
24195	261.79	data/compound/structure/24195.sdf
24204	119.976	data/compound/structure/24204.sdf
24206	151.213	data/compound/structure/24206.sdf
24209	434.782	data/compound/structure/24209.sdf
24211	344.319	data/compound/structure/24211.sdf
24216	184.238	data/compound/structure/24216.sdf
24234	289.775	data/compound/structure/24234.sdf
24235	253.317	data/compound/structure/24235.sdf
24238	1134.987	data/compound/structure/24238.sdf
24239	163.136	data/compound/structure/24239.sdf
24241	297.313	data/compound/structure/24241.sdf
24242	239.315	data/compound/structure/24242.sdf
24245	174.116	data/compound/structure/24245.sdf
24254	208.304	data/compound/structure/24254.sdf
24259	136.11	data/compound/structure/24259.sdf
24261	60.083	data/compound/structure/24261.sdf
24266	143.949	data/compound/structure/24266.sdf
24270	81.797	data/compound/structure/24270.sdf
24272	204.233	data/compound/structure/24272.sdf
24276	227.71	data/compound/structure/24276.sdf
24280	302.458	data/compound/structure/24280.sdf
24287	260.51	data/compound/structure/24287.sdf
24289	180.409	data/compound/structure/24289.sdf
24299	227.71	data/compound/structure/24299.sdf
24304	217.272	data/compound/structure/24304.sdf
24315	167.296	data/compound/structure/24315.sdf
24316	345.208	data/compound/structure/24316.sdf
24317	126.243	data/compound/structure/24317.sdf
24320	323.864	data/compound/structure/24320.sdf
24337	321.42	data/compound/structure/24337.sdf
24338	282.062	data/compound/structure/24338.sdf
24344	197.891	data/compound/structure/24344.sdf
24345	175.909	data/compound/structure/24345.sdf
24359	145.542	data/compound/structure/24359.sdf
24368	223.097	data/compound/structure/24368.sdf
24376	314.274	data/compound/structure/24376.sdf
24431	354.369	data/compound/structure/24431.sdf
24436	142.036	data/compound/structure/24436.sdf
24460	323.192	data/compound/structure/24460.sdf
24466	269.129	data/compound/structure/24466.sdf
24489	174.096	data/compound/structure/24489.sdf
24523	4.028	data/compound/structure/24523.sdf
24538	132.134	data/compound/structure/24538.sdf
24621	159.946	data/compound/structure/24621.sdf
24652	373.617	data/compound/structure/24652.sdf
24699	358.563	data/compound/structure/24699.sdf
24729	652.768	data/compound/structure/24729.sdf
24793	261.296	data/compound/structure/24793.sdf
24814	228.11	data/compound/structure/24814.sdf
24827	130.143	data/compound/structure/24827.sdf
24836	236.311	data/compound/structure/24836.sdf
24845	104.008	data/compound/structure/24845.sdf
24869	112.128	data/compound/structure/24869.sdf
24888	778.555	data/compound/structure/24888.sdf
24891	496.692	data/compound/structure/24891.sdf
24902	501.58	data/compound/structure/24902.sdf
24913	172.12	data/compound/structure/24913.sdf
24930	392.16	data/compound/structure/24930.sdf
24955	96.089	data/compound/structure/24955.sdf
24985	155.093	data/compound/structure/24985.sdf
24999	178.656	data/compound/structure/24999.sdf
25010	242.447	data/compound/structure/25010.sdf
25014	326.824	data/compound/structure/25014.sdf
25017	253.309	data/compound/structure/25017.sdf
25049	343.962	data/compound/structure/25049.sdf
25068	242.403	data/compound/structure/25068.sdf
25091	346.353	data/compound/structure/25091.sdf
25096	763.284	data/compound/structure/25096.sdf
25110	313.353	data/compound/structure/25110.sdf
25122	324.917	data/compound/structure/25122.sdf
25132	152.237	data/compound/structure/25132.sdf
25133	339.347	data/compound/structure/25133.sdf
25145	478.585	data/compound/structure/25145.sdf
25152	368.186	data/compound/structure/25152.sdf
25178	324.512	data/compound/structure/25178.sdf
25219	275.172	data/compound/structure/25219.sdf
25271	395.927	data/compound/structure/25271.sdf
25293	443.867	data/compound/structure/25293.sdf
25438	698.803	data/compound/structure/25438.sdf
25453	300.433	data/compound/structure/25453.sdf
25486	764.028	data/compound/structure/25486.sdf
25523	228.314	data/compound/structure/25523.sdf
25567	330.269	data/compound/structure/25567.sdf
25595	367.23	data/compound/structure/25595.sdf
25599	312.373	data/compound/structure/25599.sdf
25607	264.351	data/compound/structure/25607.sdf
25659	383.828	data/compound/structure/25659.sdf
25680	418.128	data/compound/structure/25680.sdf
25692	422.263	data/compound/structure/25692.sdf
25791	141.13	data/compound/structure/25791.sdf
25805	130.191	data/compound/structure/25805.sdf
25881	257.714	data/compound/structure/25881.sdf
25895	319.375	data/compound/structure/25895.sdf
26029	140.15	data/compound/structure/26029.sdf
26031	336.884	data/compound/structure/26031.sdf
26076	205.08	data/compound/structure/26076.sdf
26081	297.395	data/compound/structure/26081.sdf
26132	223.477	data/compound/structure/26132.sdf
26156	163.238	data/compound/structure/26156.sdf
26164	943.172	data/compound/structure/26164.sdf
26183	266.297	data/compound/structure/26183.sdf
26193	347.839	data/compound/structure/26193.sdf
26214	188.274	data/compound/structure/26214.sdf
26223	263.381	data/compound/structure/26223.sdf
26224	336.498	data/compound/structure/26224.sdf
26252	138.21	data/compound/structure/26252.sdf
26261	169.045	data/compound/structure/26261.sdf
26262	169.045	data/compound/structure/26262.sdf
26265	300.83	data/compound/structure/26265.sdf
26302	222.069	data/compound/structure/26302.sdf
26307	237.299	data/compound/structure/26307.sdf
26523	219.157	data/compound/structure/26523.sdf
26525	488.068	data/compound/structure/26525.sdf
26529	213.248	data/compound/structure/26529.sdf
26564	312.408	data/compound/structure/26564.sdf
26602	255.742	data/compound/structure/26602.sdf
26640	178.299	data/compound/structure/26640.sdf
26645	229.66	data/compound/structure/26645.sdf
26665	409.697	data/compound/structure/26665.sdf
26684	310.797	data/compound/structure/26684.sdf
26689	214.645	data/compound/structure/26689.sdf
26691	269.813	data/compound/structure/26691.sdf
26697	244.378	data/compound/structure/26697.sdf
26726	424.6	data/compound/structure/26726.sdf
26727	163.264	data/compound/structure/26727.sdf
26728	195.221	data/compound/structure/26728.sdf
26773	580.415	data/compound/structure/26773.sdf
26781	321.26	data/compound/structure/26781.sdf
26792	361.347	data/compound/structure/26792.sdf
26797	326.396	data/compound/structure/26797.sdf
26864	236.655	data/compound/structure/26864.sdf
26889	164.226	data/compound/structure/26889.sdf
26900	304.478	data/compound/structure/26900.sdf
26908	286.463	data/compound/structure/26908.sdf
26915	559.305	data/compound/structure/26915.sdf
26918	338.144	data/compound/structure/26918.sdf
26926	282.236	data/compound/structure/26926.sdf
26967	317.766	data/compound/structure/26967.sdf
26974	479.617	data/compound/structure/26974.sdf
27034	288.436	data/compound/structure/27034.sdf
27041	540.229	data/compound/structure/27041.sdf
27047	256.217	data/compound/structure/27047.sdf
27050	197.208	data/compound/structure/27050.sdf
27052	123.927	data/compound/structure/27052.sdf
27131	110.105	data/compound/structure/27131.sdf
27195	323.133	data/compound/structure/27195.sdf
27200	356.214	data/compound/structure/27200.sdf
27204	254.286	data/compound/structure/27204.sdf
27205	244.378	data/compound/structure/27205.sdf
27218	304.228	data/compound/structure/27218.sdf
27236	349.445	data/compound/structure/27236.sdf
27263	247.914	data/compound/structure/27263.sdf
27268	412.962	data/compound/structure/27268.sdf
27270	256.73	data/compound/structure/27270.sdf
27320	449.928	data/compound/structure/27320.sdf
27397	173.212	data/compound/structure/27397.sdf
27403	515.838	data/compound/structure/27403.sdf
27441	230.31	data/compound/structure/27441.sdf
27494	312.373	data/compound/structure/27494.sdf
27522	576.33	data/compound/structure/27522.sdf
27581	565.624	data/compound/structure/27581.sdf
27593	228.251	data/compound/structure/27593.sdf
27608	256.349	data/compound/structure/27608.sdf
27625	516.55	data/compound/structure/27625.sdf
27635	320.194	data/compound/structure/27635.sdf
27640	225.368	data/compound/structure/27640.sdf
27856	377.825	data/compound/structure/27856.sdf
27921	297.398	data/compound/structure/27921.sdf
27923	94.157	data/compound/structure/27923.sdf
27924	616.836	data/compound/structure/27924.sdf
27932	100.121	data/compound/structure/27932.sdf
27955	164.252	data/compound/structure/27955.sdf
27982	144.491	data/compound/structure/27982.sdf
27983	447.497	data/compound/structure/27983.sdf
27991	1069.224	data/compound/structure/27991.sdf
28033	296.22	data/compound/structure/28033.sdf
28038	266.343	data/compound/structure/28038.sdf
28666	339.958	data/compound/structure/28666.sdf
29055	354.875	data/compound/structure/29055.sdf
29145	135.181	data/compound/structure/29145.sdf
29221	210.661	data/compound/structure/29221.sdf
29241	352.642	data/compound/structure/29241.sdf
29289	435.876	data/compound/structure/29289.sdf
29329	307.437	data/compound/structure/29329.sdf
29600	340.423	data/compound/structure/29600.sdf
29871	146.233	data/compound/structure/29871.sdf
29874	248.238	data/compound/structure/29874.sdf
29879	218.68	data/compound/structure/29879.sdf
29904	185.651	data/compound/structure/29904.sdf
30698	570.723	data/compound/structure/30698.sdf
31131	226.448	data/compound/structure/31131.sdf
31860	258.362	data/compound/structure/31860.sdf
31862	175.275	data/compound/structure/31862.sdf
31863	1149.291	data/compound/structure/31863.sdf
31864	877.123	data/compound/structure/31864.sdf
31865	491.912	data/compound/structure/31865.sdf
32004	231.683	data/compound/structure/32004.sdf
32113	226.275	data/compound/structure/32113.sdf
32327	448.603	data/compound/structure/32327.sdf
32329	273.376	data/compound/structure/32329.sdf
32337	260.381	data/compound/structure/32337.sdf
32344	212.256	data/compound/structure/32344.sdf
32352	294.398	data/compound/structure/32352.sdf
32354	475.417	data/compound/structure/32354.sdf
32355	252.273	data/compound/structure/32355.sdf
32356	246.242	data/compound/structure/32356.sdf
32358	300.311	data/compound/structure/32358.sdf
32359	190.246	data/compound/structure/32359.sdf
32361	313.441	data/compound/structure/32361.sdf
32365	174.2	data/compound/structure/32365.sdf
32372	332.403	data/compound/structure/32372.sdf
32376	352.818	data/compound/structure/32376.sdf
